Fake_Student_ID,Race,Ethnicity,Sex,LEP,HomeLanguage,SpEdFlag,TAGFlag,Econ_Disadvantage,Migrant,DyslexiaFlag
8659496,Black or African American,N,M,F,English,T,T,F,N,F
8659502,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659505,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659511,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659517,Hispanic,H,M,F,English,F,F,T,N,F
8659520,Hispanic,H,M,T,Spanish,F,T,T,N,F
8659523,Black or African American,N,M,F,English,F,F,T,N,F
8659529,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659532,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659535,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659544,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659547,Hispanic,H,M,T,Spanish,T,F,T,N,F
8659553,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659559,Hispanic,H,M,T,Spanish,F,T,T,N,F
8659565,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659568,Black or African American,N,F,F,English,F,F,T,N,F
8659571,Hispanic,H,M,T,Spanish,F,T,T,N,F
8659574,Hispanic,H,M,T,Spanish,F,F,F,N,F
8659580,Hispanic,H,M,T,Spanish,F,T,T,N,F
8659583,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659589,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659592,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659595,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659604,Hispanic,H,M,F,Spanish,F,F,T,N,F
8659607,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659610,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659613,Black or African American,N,M,F,English,F,F,T,N,F
8659616,Hispanic,H,F,F,English,F,T,T,N,F
8659619,Hispanic,H,F,F,English,F,T,T,N,F
8659622,Hispanic,H,M,F,English,F,F,T,N,F
8659625,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659628,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659631,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659637,Hispanic,H,M,T,Spanish,F,T,T,N,F
8659640,M Multi-Racial,N,F,F,English,F,F,F,N,T
8659646,Hispanic,H,M,F,English,F,F,T,N,F
8659652,Hispanic,H,M,F,English,F,F,T,N,F
8659658,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659661,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659667,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659670,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659673,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659679,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659682,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659688,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659691,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659694,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659697,Hispanic,H,F,F,English,F,F,T,N,F
8659700,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659709,Black or African American,N,M,F,English,F,F,T,N,F
8659712,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659718,Hispanic,H,M,T,Spanish,T,F,T,N,F
8659721,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659724,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659733,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659736,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659742,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659745,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659757,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659760,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659763,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659772,Black or African American,N,F,F,English,F,T,T,N,F
8659778,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659781,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659784,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659787,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659790,Hispanic,H,M,T,Spanish,F,T,T,N,F
8659793,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659799,Asian,N,M,T,Nepali,F,F,T,N,F
8659805,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659823,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659826,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659835,Hispanic,H,F,F,English,F,F,T,N,F
8659841,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659850,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659853,Hispanic,H,F,T,Spanish,F,F,F,N,F
8659856,Hispanic,H,F,F,Spanish,F,F,F,N,F
8659859,Hispanic,H,M,F,English,F,F,T,N,F
8659868,Hispanic,H,F,F,English,F,F,T,N,F
8659877,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659880,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659883,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659886,Hispanic,H,M,F,English,F,F,T,N,F
8659895,Hispanic,H,F,F,English,F,F,T,N,F
8659898,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659901,Hispanic,H,F,F,English,F,T,T,N,F
8659904,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659907,Hispanic,H,F,T,Spanish,F,T,T,N,F
8659913,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659919,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659922,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659925,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659931,Hispanic,H,M,T,Spanish,T,F,T,N,F
8659934,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659937,Black or African American,N,F,F,English,F,F,T,N,F
8659940,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659946,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659949,Hispanic,H,F,T,Spanish,F,T,F,N,F
8659955,Asian,N,M,T,Nepali,F,T,T,N,F
8659964,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659967,Black or African American,N,F,F,English,F,F,T,N,F
8659970,Hispanic,H,F,T,Spanish,F,F,T,N,F
8659973,Hispanic,H,M,T,Spanish,F,T,T,N,F
8659976,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659979,Hispanic,H,F,T,Spanish,F,F,F,N,F
8659982,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659988,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659994,Hispanic,H,M,T,Spanish,F,F,T,N,F
8659997,Black or African American,N,M,F,English,F,F,T,N,F
8660003,Hispanic,H,M,F,English,F,F,T,N,F
8660006,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660009,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660024,Hispanic,H,F,F,English,F,F,T,N,F
8660027,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660030,Hispanic,H,F,F,English,F,F,T,N,F
8660033,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660036,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660045,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660048,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660051,Hispanic,H,F,T,Spanish,F,F,T,N,T
8660054,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660057,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660060,Asian,N,M,T,Nepali,F,T,T,N,F
8660063,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660069,M Multi-Racial,N,F,F,English,F,F,T,N,F
8660072,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660081,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660084,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660090,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660093,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660096,Hispanic,H,F,F,Spanish,F,F,T,N,F
8660099,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660111,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660114,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660117,Hispanic,H,F,T,Spanish,T,F,T,N,F
8660120,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660126,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660132,Hispanic,H,M,T,Spanish,T,F,T,N,F
8660135,Black or African American,N,F,F,English,F,F,T,N,F
8660138,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660147,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660159,Black or African American,N,M,F,English,F,F,T,N,F
8660162,Hispanic,H,F,F,English,F,F,T,N,F
8660165,Black or African American,N,F,F,English,F,F,T,N,F
8660168,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660171,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660174,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660177,Hispanic,H,F,F,English,F,T,F,N,F
8660180,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660183,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660186,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660189,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660195,Hispanic,H,F,F,English,F,F,T,N,F
8660201,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660204,Hispanic,H,F,F,English,F,F,T,N,F
8660207,Hispanic,H,M,F,English,F,F,T,N,F
8660210,Hispanic,H,F,T,Spanish,F,F,F,N,F
8660213,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660216,Hispanic,H,F,F,Spanish,F,F,T,N,F
8660222,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660225,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660231,Hispanic,H,M,F,English,F,F,T,N,F
8660234,Hispanic,H,F,F,English,F,F,F,N,F
8660237,Hispanic,H,F,F,English,F,F,T,N,F
8660240,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660252,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660255,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660258,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660261,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660270,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660273,Hispanic,H,M,F,English,F,F,T,N,F
8660276,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660279,Hispanic,H,F,F,Spanish,F,F,T,N,F
8660282,Hispanic,H,M,F,English,F,F,T,N,F
8660291,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660297,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660300,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660303,Hispanic,H,F,T,Spanish,T,F,T,N,F
8660309,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660312,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660315,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660321,Hispanic,H,F,F,English,F,F,T,N,F
8660324,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660330,Hispanic,H,M,F,English,F,F,T,N,F
8660336,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660342,Asian,N,M,F,English,F,F,T,N,F
8660345,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660348,Hispanic,H,F,F,Spanish,F,F,T,N,F
8660351,Hispanic,H,F,F,English,F,F,T,N,F
8660354,Black or African American,N,F,F,English,F,F,T,N,F
8660360,Hispanic,H,M,F,English,F,T,T,N,F
8660363,Hispanic,H,F,F,English,F,T,T,N,F
8660366,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660372,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660378,Black or African American,N,M,F,Niger Congo,F,F,T,N,F
8660381,Hispanic,H,M,T,English,F,F,T,N,F
8660384,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660390,Hispanic,H,F,F,Spanish,F,F,F,N,T
8660399,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660402,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660405,Hispanic,H,M,F,English,T,F,T,N,F
8660408,Hispanic,H,M,F,English,F,F,T,N,F
8660411,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660414,Hispanic,H,F,F,English,F,F,T,N,T
8660417,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660420,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660423,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660426,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660429,Black or African American,N,F,F,English,F,F,T,N,F
8660432,Hispanic,H,F,F,English,F,F,T,N,F
8660438,Black or African American,N,M,F,English,F,F,T,N,F
8660441,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660444,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660447,Hispanic,H,F,F,Spanish,F,T,F,N,F
8660453,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660456,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660462,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660465,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660468,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660474,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660477,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660489,Hispanic,H,F,F,English,F,F,T,N,F
8660495,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660501,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660504,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660513,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660516,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660525,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660534,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660537,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660543,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660546,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660552,Black or African American,N,M,F,English,F,T,T,N,F
8660558,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660570,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660573,Hispanic,H,M,T,Spanish,F,T,F,N,F
8660579,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660585,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660588,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660591,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660594,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660597,Hispanic,H,F,T,Spanish,F,F,F,N,F
8660603,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660615,Hispanic,H,M,F,English,F,F,T,N,F
8660618,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660621,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660624,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660630,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660633,Black or African American,N,M,F,English,T,F,T,N,F
8660645,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660648,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660651,Hispanic,H,M,T,Spanish,F,F,F,N,F
8660654,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660660,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660663,Hispanic,H,F,F,English,F,F,T,N,F
8660666,Hispanic,H,F,F,English,F,F,T,N,F
8660672,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660675,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660678,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660690,Hispanic,H,F,F,English,F,F,T,N,F
8660699,Hispanic,H,M,F,English,T,F,T,N,F
8660702,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660705,Hispanic,H,M,T,Spanish,T,F,T,N,F
8660708,Hispanic,H,M,T,Spanish,F,T,F,N,F
8660711,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660717,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660726,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660729,Hispanic,H,M,F,English,F,F,T,N,F
8660732,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660738,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660741,Hispanic,H,M,F,English,F,T,T,N,F
8660747,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660756,Black or African American,N,M,F,English,F,F,F,N,F
8660765,White,N,M,F,English,F,T,T,N,F
8660774,Asian,N,M,T,Vietnamese,F,F,T,N,F
8660783,Hispanic,H,F,T,English,F,T,F,N,F
8660789,White,N,F,F,English,F,F,T,N,F
8660792,Hispanic,H,F,F,Spanish,F,T,T,N,F
8660795,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660801,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660807,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660810,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660813,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660816,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660831,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660840,Asian,N,M,T,Nepali,F,F,T,N,F
8660852,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660858,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660861,Hispanic,H,F,F,Spanish,F,F,T,N,F
8660864,Hispanic,H,M,F,English,T,T,T,N,F
8660867,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660870,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660882,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660885,Hispanic,H,F,T,Spanish,F,T,F,N,F
8660888,Black or African American,N,M,F,English,F,T,T,N,F
8660891,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660894,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660900,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660909,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660912,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660915,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660918,Hispanic,H,F,F,Spanish,F,T,F,N,F
8660921,Hispanic,H,M,T,Spanish,T,F,T,N,F
8660924,Hispanic,H,M,F,English,F,F,T,N,F
8660927,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660930,Hispanic,H,F,T,Spanish,T,F,T,N,F
8660936,Hispanic,H,M,F,English,F,F,T,N,F
8660939,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660942,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660948,Hispanic,H,M,T,Spanish,T,F,T,N,F
8660951,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660957,Black or African American,N,M,F,English,F,F,T,N,F
8660963,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660966,Black or African American,N,F,F,English,F,T,F,N,F
8660972,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660978,Hispanic,H,F,T,Spanish,F,T,T,N,F
8660981,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660984,Hispanic,H,M,T,Spanish,F,T,T,N,F
8660987,Hispanic,H,M,T,Spanish,F,F,T,N,F
8660993,Hispanic,H,F,T,Spanish,F,F,T,N,F
8660996,Hispanic,H,M,T,Spanish,T,F,T,N,T
8660999,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661008,Hispanic,H,F,T,Spanish,F,F,F,N,F
8661014,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661017,White,N,F,T,Spanish,F,F,T,N,F
8661023,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661026,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661029,Black or African American,N,F,F,Amharic,F,T,T,N,F
8661035,Hispanic,H,M,F,English,F,F,T,N,F
8661044,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661047,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661050,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661053,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661059,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661065,Hispanic,H,F,T,English,F,F,T,N,F
8661074,Hispanic,H,M,F,English,F,T,T,N,F
8661083,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661089,Hispanic,H,M,F,English,F,T,F,N,F
8661092,Hispanic,H,M,F,English,F,F,T,N,F
8661098,Hispanic,H,M,F,English,F,T,T,N,F
8661104,Hispanic,H,F,F,Spanish,F,T,T,N,F
8661110,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661119,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661122,Black or African American,N,F,F,English,F,T,F,N,F
8661128,Hispanic,H,F,F,English,F,F,T,N,F
8661140,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661146,Hispanic,H,M,F,English,F,T,F,N,F
8661152,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661155,Hispanic,H,F,F,English,T,F,T,N,F
8661158,M Multi-Racial,N,M,F,English,F,F,T,N,F
8661161,Hispanic,H,M,T,Spanish,F,F,F,N,F
8661167,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661170,Hispanic,H,F,T,Spanish,F,T,T,N,F
8661173,Hispanic,H,M,F,Spanish,F,F,F,N,F
8661176,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661182,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661188,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661191,Asian,N,M,T,Nepali,F,T,T,N,F
8661194,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661197,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661203,Hispanic,H,M,F,English,F,F,T,N,F
8661212,Black or African American,N,M,F,English,F,T,T,N,F
8661215,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661218,Hispanic,H,F,F,Spanish,F,F,T,N,F
8661221,Hispanic,H,F,T,Spanish,F,T,T,N,F
8661224,Hispanic,H,M,F,English,F,F,T,N,F
8661230,Black or African American,N,M,F,English,F,F,T,N,F
8661233,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661236,Hispanic,H,M,T,Spanish,F,F,F,N,F
8661242,Hispanic,H,F,T,Spanish,F,T,T,N,F
8661251,Hispanic,H,M,T,Spanish,T,T,T,N,F
8661254,Hispanic,H,M,T,Spanish,F,T,F,N,F
8661257,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661275,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661278,Hispanic,H,F,T,Spanish,F,T,T,N,F
8661281,Hispanic,H,F,F,Spanish,F,F,T,N,F
8661284,Hispanic,H,M,T,Spanish,T,F,T,N,T
8661293,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661296,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661299,Hispanic,H,F,T,Spanish,F,T,T,N,F
8661305,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661308,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661314,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661317,Asian,N,F,T,Malayalam,F,T,F,N,F
8661323,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661326,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661329,Black or African American,N,F,F,English,F,F,T,N,F
8661335,Hispanic,H,M,T,Spanish,F,F,F,N,F
8661344,Hispanic,H,F,F,English,T,F,T,N,F
8661356,Hispanic,H,F,F,English,F,F,T,N,F
8661362,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661368,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661371,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661380,Hispanic,H,F,T,Spanish,F,T,T,N,F
8661383,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661389,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661392,Black or African American,N,F,F,English,F,F,T,N,F
8661401,Hispanic,H,M,F,English,F,F,T,N,F
8661404,Black or African American,N,F,F,English,F,F,T,N,F
8661416,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661419,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661425,Hispanic,H,F,T,Spanish,T,F,T,N,F
8661428,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661431,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661434,Black or African American,N,M,F,English,F,F,T,N,F
8661446,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661449,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661452,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661455,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661458,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661470,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661473,Hispanic,H,M,T,Spanish,F,F,F,N,F
8661491,Hispanic,H,F,F,English,F,F,F,N,F
8661494,Hispanic,H,M,F,Spanish,F,F,T,N,F
8661497,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661500,Hispanic,H,F,F,English,F,F,T,N,F
8661503,Hispanic,H,M,F,English,F,T,T,N,F
8661509,Hispanic,H,M,T,Spanish,F,F,F,N,F
8661512,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661515,Black or African American,N,M,F,English,F,T,T,N,F
8661518,Hispanic,H,M,F,English,F,F,T,N,F
8661527,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661542,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661551,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661560,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661563,Hispanic,H,F,F,Spanish,F,T,T,N,F
8661566,Hispanic,H,F,F,English,F,T,T,N,F
8661569,Asian,N,M,T,Burmese,F,F,T,N,F
8661572,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661578,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661581,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661584,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661587,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661590,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661596,Hispanic,H,M,T,Spanish,T,F,T,N,F
8661599,Hispanic,H,F,F,English,F,T,T,N,F
8661602,Hispanic,H,M,T,Spanish,F,T,T,N,F
8661605,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661608,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661611,Asian,N,F,T,English,F,F,T,N,F
8661617,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661620,Hispanic,H,M,F,English,F,F,T,N,F
8661623,Hispanic,H,F,F,Spanish,F,F,T,N,F
8661626,Black or African American,N,F,F,English,F,T,T,N,F
8661638,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661650,Black or African American,N,F,F,English,F,F,T,N,F
8661653,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661662,Hispanic,H,F,F,English,F,F,T,N,F
8661671,Hispanic,H,M,F,English,F,F,F,N,F
8661674,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661680,Hispanic,H,F,F,English,F,T,T,N,F
8661683,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661686,Hispanic,H,M,T,Spanish,F,F,F,N,F
8661695,Hispanic,H,F,T,Spanish,F,T,F,N,F
8661698,Hispanic,H,F,T,English,F,F,T,N,F
8661701,Hispanic,H,M,F,English,F,F,T,N,F
8661710,Hispanic,H,F,T,Spanish,F,F,T,N,F
8661722,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661731,Hispanic,H,M,T,Spanish,F,F,T,N,F
8661734,Black or African American,N,F,F,English,F,F,T,N,F
